t, u_comp_lqr, u_phiobs, u_fullobs
12.160089, -0.014814, 0.110000, -0.079538
12.180089, -0.006805, 0.110000, -0.090366
12.200089, -0.000913, 0.110000, -0.083746
12.220090, 0.000420, -0.108269, -0.078999
12.240090, -0.002168, -0.108931, -0.076951
12.260091, -0.007283, 0.110000, -0.078408
12.280091, -0.009112, 0.110000, -0.082103
12.300092, -0.005238, 0.110000, -0.087422
12.320092, -0.004738, 0.110000, -0.086191
12.340093, 0.000080, -0.104836, -0.089363
12.360093, -0.004527, -0.109937, -0.082637
12.380094, -0.009164, 0.110000, -0.083417
12.400094, -0.011691, 0.110000, -0.085876
12.420094, -0.004629, 0.110000, -0.088896
12.440095, 0.001958, 0.110000, -0.084929
12.460095, -0.000578, 0.110000, -0.077822
12.480096, -0.008427, 0.110000, -0.078199
12.500096, -0.017496, 0.110000, -0.081515
12.520097, -0.009699, 0.110000, -0.090541
12.540097, -0.001103, 0.110000, -0.085502
12.560098, -0.000916, -0.109606, -0.077254
12.580098, -0.000163, -0.109071, -0.077154
12.600099, -0.007593, 0.110000, -0.072769
12.620099, -0.011461, 0.110000, -0.074665
12.640100, -0.002537, 0.110000, -0.077379
12.660100, 0.001555, 0.110000, -0.068851
12.680100, -0.005439, 0.110000, -0.064983
12.700101, -0.012291, 0.110000, -0.070840
12.720101, -0.009599, 0.110000, -0.075812
12.740102, -0.011369, 0.110000, -0.070007
12.760102, -0.003551, 0.110000, -0.072663
12.780103, 0.000119, -0.102311, -0.068019
12.800103, 0.002360, -0.099357, -0.068730
12.820104, -0.011200, 0.110000, -0.063410
12.840104, -0.001993, 0.110000, -0.076513
12.860105, -0.007800, 0.110000, -0.064132
12.880105, -0.000941, -0.108371, -0.071879
12.900105, -0.001693, -0.102907, -0.066723
12.920106, -0.003275, -0.106136, -0.066569
12.940106, -0.005675, 0.110000, -0.063869
12.960107, 0.000493, 0.110000, -0.066041
12.980107, -0.004889, 0.110000, -0.060217
13.000108, -0.002300, -0.104388, -0.069105
13.020108, -0.006753, -0.102484, -0.067840
13.040109, -0.007312, -0.107712, -0.070526
13.060109, -0.006591, 0.110000, -0.070525
13.080110, -0.005972, -0.109409, -0.069634
13.100110, -0.000567, -0.097539, -0.073598
13.120111, 0.001717, -0.092099, -0.072083
13.140111, -0.001224, -0.098386, -0.070407
13.160111, -0.001166, -0.106864, -0.073219
13.180112, 0.001841, -0.109928, -0.073464
13.200112, 0.005703, -0.107569, -0.072142
13.220113, 0.000227, -0.106612, -0.068733
13.240113, -0.004945, -0.106442, -0.074393
13.260114, -0.004213, -0.108557, -0.081036
13.280114, -0.006196, 0.110000, -0.077935
13.300115, 0.001066, 0.110000, -0.079702
13.320115, -0.002458, 0.110000, -0.071855
13.340116, -0.002569, -0.105883, -0.076702
13.360116, -0.000761, -0.109555, -0.076382
13.380116, -0.005821, 0.110000, -0.067946
13.400117, -0.003762, 0.110000, -0.069760
13.420117, 0.001377, 0.110000, -0.070996
13.440118, -0.004159, 0.110000, -0.068670
13.460118, -0.006366, -0.108737, -0.080486
13.480119, -0.007769, 0.110000, -0.086819
13.500119, -0.011027, 0.110000, -0.087009
13.520120, -0.004545, 0.110000, -0.091684
13.540120, -0.006315, 0.110000, -0.086195
13.560121, -0.006938, -0.108745, -0.090974
13.580121, -0.011439, -0.109321, -0.093690
13.600121, -0.030264, 0.110000, -0.098832
13.620122, -0.006671, -0.092261, 0.110000
13.640122, 0.006465, -0.082955, 0.110000
13.660123, 0.008796, -0.090392, -0.108772
13.680123, 0.002667, -0.104531, -0.104562
13.700124, -0.001409, 0.110000, -0.103324
13.720124, -0.000771, 0.110000, -0.100468
13.740125, 0.006890, 0.110000, -0.094706
13.760125, 0.000994, 0.110000, -0.081846
13.780126, -0.008532, 0.110000, -0.082700
13.800126, -0.018904, 0.110000, -0.088286
13.820127, -0.005858, 0.110000, -0.096987
13.840127, -0.011472, 0.110000, -0.079835
13.860127, -0.001768, 0.110000, -0.087784
13.880128, 0.001586, -0.106128, -0.078381
13.900128, -0.004507, 0.110000, -0.072504
13.920129, -0.010633, 0.110000, -0.073996
13.940129, -0.006524, 0.110000, -0.076986
13.960130, -0.005947, 0.110000, -0.069547
13.980130, -0.002696, -0.103016, -0.071243
14.000131, -0.005598, -0.100737, -0.068139
14.020131, -0.009120, -0.106029, -0.069400
14.040132, -0.002330, -0.106614, -0.072629
14.060132, 0.008566, -0.102438, -0.069287
14.080132, 0.008804, -0.101691, -0.061689
14.100133, 0.000861, -0.107357, -0.060139
14.120133, -0.007223, 0.110000, -0.066597
14.140134, -0.007766, 0.110000, -0.073995
14.160134, -0.004323, 0.110000, -0.073747
14.180135, 0.001591, -0.106371, -0.072815
14.200135, -0.006677, -0.103823, -0.068565
14.220136, -0.004306, -0.102163, -0.079621
14.240136, -0.003329, -0.109034, -0.076182
14.260137, 0.000074, 0.110000, -0.074434
14.280137, 0.002874, 0.110000, -0.072785
14.300138, 0.000763, -0.109812, -0.071178
14.320138, -0.003111, -0.109774, -0.074362
14.340138, -0.009086, 0.110000, -0.077297
14.360139, -0.005986, 0.110000, -0.084808
14.380139, 0.005225, 0.110000, -0.084230
14.400140, 0.004680, 0.110000, -0.071755
14.420140, -0.003865, 0.110000, -0.070976
14.440141, -0.012280, 0.110000, -0.077793
14.460141, -0.014584, 0.110000, -0.088021
14.480142, -0.007950, 0.110000, -0.092228
14.500142, -0.010568, 0.110000, -0.086053
14.520143, -0.004666, -0.103978, -0.096538
14.540143, 0.000805, -0.102389, -0.095413
14.560143, -0.011367, 0.110000, -0.087360
14.580144, -0.004260, 0.110000, -0.097940
14.600144, -0.003644, 0.110000, -0.086754
14.620145, -0.008306, 0.110000, -0.081800
14.640145, -0.016804, 0.110000, -0.082098
14.660146, -0.023593, -0.108861, -0.090053
14.680146, -0.017502, -0.098068, -0.100350
14.700147, 0.001846, -0.082572, -0.104498
14.720147, 0.016079, -0.077700, -0.092701
14.740148, 0.018587, -0.091029, -0.076899
14.760148, 0.000543, 0.110000, -0.065060
14.780149, -0.003332, 0.110000, -0.074343
14.800149, -0.008820, 0.110000, -0.071716
14.820149, -0.006364, -0.107979, -0.073600
14.840150, 0.002143, -0.093021, -0.071084
14.860150, -0.001057, -0.096239, -0.056825
14.880151, -0.001751, -0.102737, -0.055745
14.900151, -0.000906, -0.105696, -0.051889
14.920152, 0.003725, -0.100316, -0.047874
14.940152, 0.006054, -0.092049, -0.042601
14.960153, -0.007077, -0.089965, -0.039632
14.980153, -0.004246, -0.085698, -0.053387
15.000154, -0.000673, -0.084989, -0.050457
15.020154, 0.009069, -0.081029, -0.049536
15.040154, 0.017849, -0.076661, -0.042019
15.060155, 0.009391, -0.081187, -0.033098
15.080155, 0.003244, -0.084713, -0.041817
15.100156, -0.000225, -0.089153, -0.045812
15.120156, 0.001988, -0.087546, -0.048664
15.140157, 0.006542, -0.081171, -0.046673
15.160157, 0.010350, -0.073518, -0.043787
15.180158, 0.012694, -0.074649, -0.038782
15.200158, 0.000755, -0.085696, -0.032578
15.220159, -0.003947, -0.088227, -0.041987
15.240159, 0.004141, -0.080450, -0.047552
15.260159, 0.007479, -0.076671, -0.040135
15.280160, 0.002159, -0.072619, -0.036710
15.300160, 0.003824, -0.066090, -0.043659
15.320161, 0.003624, -0.066927, -0.040847
15.340161, -0.006020, -0.076063, -0.035462
15.360162, -0.002010, -0.069734, -0.046247
15.380162, 0.009701, -0.060387, -0.044442
15.400163, 0.008784, -0.061118, -0.030384
15.420163, 0.011845, -0.056209, -0.032845
15.440164, 0.001682, -0.058034, -0.028260
15.460164, 0.003336, -0.056868, -0.038593
15.480165, 0.003645, -0.057345, -0.036602
15.500165, 0.010799, -0.056132, -0.037362
15.520165, 0.008243, -0.056307, -0.030029
15.540166, 0.014040, -0.051614, -0.032470
15.560166, 0.018763, -0.050686, -0.026131
15.580167, 0.018320, -0.057052, -0.019375
15.600167, 0.010882, -0.069756, -0.013448
15.620168, 0.004950, -0.075951, -0.016653
15.640168, 0.005589, -0.074578, -0.020833
15.660169, 0.005202, -0.073659, -0.016837
15.680169, 0.002945, -0.071993, -0.013767
15.700170, 0.001594, -0.065454, -0.014559
15.720170, 0.001055, -0.059420, -0.015370
15.740170, -0.000087, -0.055947, -0.015019
15.760171, -0.002383, -0.055966, -0.014791
15.780171, -0.003513, -0.055636, -0.015148
15.800172, 0.000879, -0.053248, -0.016253
15.820172, 0.002387, -0.049982, -0.013737
15.840173, 0.006739, -0.046182, -0.015064
15.860173, 0.013952, -0.042687, -0.014234
15.880174, 0.014098, -0.046706, -0.007272
15.900174, 0.009917, -0.051779, -0.005758
15.920175, -0.004144, -0.058073, -0.003502
15.940175, -0.000629, -0.053224, -0.014511
15.960176, -0.000910, -0.051676, -0.008152
15.980176, -0.001518, -0.050520, -0.007454
16.000175, 0.000376, -0.049047, -0.006943
16.020176, 0.005363, -0.046366, -0.005805
16.040176, 0.004097, -0.043929, -0.001166
16.060177, 0.004629, -0.040040, -0.003784
16.080177, 0.008264, -0.035781, -0.004175
16.100178, 0.009171, -0.034533, -0.002712
16.120178, 0.004549, -0.039449, 0.000540
16.140179, 0.000125, -0.041407, 0.000282
16.160179, 0.001602, -0.038714, -0.001840
16.180180, -0.000020, -0.036472, 0.000105
16.200180, 0.001326, -0.034629, -0.000859
16.220181, 0.009574, -0.030043, -0.001988
16.240181, 0.013387, -0.031766, 0.003886
16.260181, 0.012904, -0.035840, 0.005821
16.280182, 0.006875, -0.039190, 0.004548
16.300182, 0.002579, -0.038445, -0.001021
16.320183, 0.008307, -0.032607, -0.008587
16.340183, 0.008999, -0.033609, -0.004201
16.360184, 0.005242, -0.037123, -0.004923
16.380184, 0.004203, -0.040173, -0.007090
16.400185, 0.002465, -0.043780, -0.004326
16.420185, -0.000498, -0.045849, -0.002362
16.440186, -0.003194, -0.046081, -0.001980
16.460186, -0.003326, -0.042606, -0.002433
16.480186, -0.002758, -0.040076, -0.000442
16.500187, -0.000180, -0.037053, 0.000279
16.520187, 0.000001, -0.034623, 0.001462
16.540188, 0.001648, -0.032616, 0.000464
16.560188, 0.002014, -0.031651, 0.001112
16.580189, 0.007924, -0.030131, 0.001317
16.600189, 0.007433, -0.033726, 0.009543
16.620190, 0.004170, -0.036077, 0.010975
16.640190, 0.002372, -0.034316, 0.009045
16.660191, 0.001207, -0.032105, 0.008329
16.680191, -0.000377, -0.029359, 0.007377
16.700191, -0.000431, -0.025747, 0.005081
16.720192, 0.002171, -0.023682, 0.005013
16.740192, 0.001465, -0.023549, 0.008006
16.760193, 0.005965, -0.022125, 0.006287
16.780193, 0.003435, -0.025933, 0.011264
16.800194, 0.007024, -0.026746, 0.007951
16.820194, 0.007262, -0.029220, 0.010469
16.840195, 0.002786, -0.034207, 0.011796
16.860195, 0.000842, -0.035919, 0.008656
16.880196, -0.002213, -0.034047, 0.006144
16.900196, 0.001678, -0.030284, 0.001026
16.920197, 0.002436, -0.032669, 0.006223
16.940197, -0.003168, -0.036188, 0.009782
16.960197, -0.001793, -0.032919, 0.004259
16.980198, -0.000470, -0.031905, 0.007361
17.000198, 0.001247, -0.030822, 0.009847
17.020199, 0.000874, -0.031986, 0.012165
17.040199, 0.000446, -0.030899, 0.011929
17.060200, 0.001169, -0.029763, 0.011132
17.080200, 0.002046, -0.028297, 0.010246
17.100201, 0.000538, -0.027586, 0.008701
17.120201, -0.000137, -0.026894, 0.004762
17.140202, 0.003662, -0.025993, 0.001431
17.160202, 0.003371, -0.030054, 0.005568
17.180202, 0.001660, -0.036548, 0.008586
17.200203, -0.000366, -0.037907, 0.008267
17.220203, -0.004678, -0.038776, 0.008464
17.240204, -0.004274, -0.036478, 0.005420
17.260204, -0.001756, -0.033925, 0.006087
17.280205, -0.004599, -0.034881, 0.009570
17.300205, -0.004084, -0.035072, 0.008258
17.320206, -0.001893, -0.033497, 0.008496
17.340206, -0.003906, -0.034995, 0.011559
17.360207, -0.003407, -0.035940, 0.011564
17.380207, -0.004537, -0.035783, 0.011986
17.400208, -0.002188, -0.033909, 0.009529
17.420208, -0.004129, -0.034674, 0.010935
17.440208, -0.002978, -0.034946, 0.008080
17.460209, -0.006034, -0.036451, 0.009221
17.480209, -0.006545, -0.035009, 0.005538
17.500210, -0.002513, -0.033234, 0.004055
17.520210, -0.001004, -0.035875, 0.009619
17.540211, -0.003554, -0.039018, 0.012747
17.560211, -0.003834, -0.039533, 0.011205
17.580212, -0.004411, -0.038267, 0.010769
17.600212, -0.003372, -0.036293, 0.009359
17.620213, -0.003954, -0.036569, 0.009805
17.640213, -0.003368, -0.037235, 0.009917
17.660213, -0.012200, -0.037882, 0.011869
17.680214, -0.004198, -0.029992, 0.000661
17.700214, -0.006322, -0.028516, 0.008458
17.720215, -0.002600, -0.027265, 0.005792
17.740215, -0.000298, -0.025048, 0.007603
17.760216, 0.000610, -0.024858, 0.006849
17.780216, 0.005108, -0.024530, 0.004189
17.800217, -0.000895, -0.029711, 0.008218
17.820217, 0.001250, -0.031180, 0.002398
17.840218, 0.001675, -0.032933, 0.006400
17.860218, -0.001726, -0.036166, 0.009023
17.880219, -0.001564, -0.035708, 0.007044
17.900219, -0.003427, -0.035225, 0.009027
17.920219, -0.005044, -0.034382, 0.008515
17.940220, -0.002383, -0.031300, 0.007718
17.960220, -0.000240, -0.030473, 0.011092
17.980221, 0.000093, -0.031602, 0.012773
18.000221, -0.002397, -0.032995, 0.012962
18.020222, -0.004722, -0.032879, 0.010823
18.040222, -0.003582, -0.030341, 0.008428
18.060223, -0.001387, -0.029176, 0.008940
18.080223, -0.000615, -0.030970, 0.012143
18.100224, -0.003401, -0.032388, 0.013947
18.120224, -0.002534, -0.031725, 0.011603
18.140224, -0.002774, -0.030940, 0.012019
18.160225, -0.003318, -0.029263, 0.011081
18.180225, -0.002694, -0.028191, 0.010523
18.200226, -0.000682, -0.027383, 0.010434
18.220226, -0.002810, -0.029439, 0.012909
18.240227, -0.000312, -0.028377, 0.009719
18.260227, -0.000827, -0.028424, 0.010835
18.280228, 0.001203, -0.029291, 0.008808
18.300228, 0.000299, -0.031403, 0.009729
18.320229, -0.002348, -0.032371, 0.007609
18.340229, -0.004436, -0.032168, 0.003656
18.360229, -0.004276, -0.031232, 0.000997
18.380230, -0.004764, -0.030498, 0.001519
18.400230, -0.002693, -0.029184, 0.001032
18.420231, -0.002822, -0.028864, 0.003045
18.440231, -0.003986, -0.029909, 0.004070
18.460232, -0.000544, -0.029254, 0.003666
18.480232, -0.001756, -0.029600, 0.007197
18.500233, -0.002037, -0.030365, 0.007207
18.520233, -0.002111, -0.029515, 0.007615
18.540234, -0.000886, -0.027132, 0.006948
18.560234, -0.003095, -0.026571, 0.007960
18.580235, -0.002743, -0.025765, 0.004867
18.600235, 0.000226, -0.023328, 0.003873
18.620235, -0.000047, -0.023806, 0.006285
18.640236, -0.000533, -0.024694, 0.005377
18.660236, 0.001230, -0.023666, 0.003100
18.680237, 0.002090, -0.024857, 0.003943
18.700237, -0.000156, -0.026387, 0.003321
18.720238, 0.003896, -0.026531, 0.000257
18.740238, 0.001764, -0.031687, 0.006067
18.760239, -0.000148, -0.035265, 0.006384
18.780239, -0.002350, -0.035546, 0.006103
18.800240, -0.002798, -0.036192, 0.006658
18.820240, -0.004244, -0.034349, 0.007961
18.840240, -0.005735, -0.033084, 0.009016
18.860241, -0.005212, -0.032243, 0.010156
18.880241, -0.004961, -0.030927, 0.012144
18.900242, -0.002162, -0.027715, 0.011833
18.920242, 0.000595, -0.026576, 0.013879
18.940243, 0.000299, -0.028075, 0.016182
18.960243, -0.003055, -0.030113, 0.016401
18.980244, -0.000688, -0.029752, 0.012610
19.000244, -0.003299, -0.030650, 0.014830
19.020245, -0.004646, -0.030291, 0.012590
19.040245, -0.004133, -0.029001, 0.011511
19.060246, -0.003771, -0.028552, 0.012935
19.080246, -0.003423, -0.026946, 0.013222
19.100246, -0.002667, -0.026244, 0.013680
19.120247, -0.002602, -0.026269, 0.014036
19.140247, -0.001645, -0.025169, 0.013054
19.160248, -0.001124, -0.025565, 0.013741
19.180248, -0.001178, -0.024397, 0.012915
19.200249, -0.001698, -0.025421, 0.013001
19.220249, -0.003865, -0.028100, 0.013410
19.240250, -0.003538, -0.028367, 0.012079
19.260250, -0.001112, -0.026068, 0.012626
19.280251, -0.000900, -0.025592, 0.014834
19.300251, -0.002654, -0.026343, 0.015634
19.320251, -0.004289, -0.026038, 0.014214
19.340252, -0.001874, -0.024652, 0.011845
19.360252, -0.001112, -0.023458, 0.012699
19.380253, -0.000268, -0.023564, 0.012935
19.400253, -0.004308, -0.025237, 0.013832
19.420254, -0.001651, -0.022568, 0.008239
19.440254, 0.001284, -0.021606, 0.010021
19.460255, -0.000843, -0.024024, 0.013581
19.480255, -0.001981, -0.026230, 0.012912
19.500256, -0.005046, -0.025588, 0.012818
19.520256, -0.004227, -0.022899, 0.010017
19.540257, -0.000055, -0.019737, 0.009551
19.560257, 0.000257, -0.017863, 0.011950
19.580257, -0.000786, -0.019100, 0.012258
19.600258, -0.003012, -0.020453, 0.011517
19.620258, -0.003026, -0.021496, 0.010373
19.640259, -0.000718, -0.019921, 0.010821
19.660259, 0.002785, -0.019316, 0.013237
19.680260, 0.002412, -0.019448, 0.016476
19.700260, 0.005167, -0.020206, 0.015452
19.720261, 0.004449, -0.023380, 0.019567
19.740261, 0.000674, -0.028977, 0.022279
19.760262, -0.000577, -0.030260, 0.021140
19.780262, -0.005444, -0.029190, 0.021898
19.800262, -0.006947, -0.027782, 0.018304
19.820263, -0.005937, -0.027781, 0.017525
19.840263, -0.006389, -0.028980, 0.019128
19.860264, -0.001753, -0.028835, 0.017654
19.880264, -0.001774, -0.029726, 0.022586
19.900265, -0.000697, -0.027760, 0.021624
19.920265, 0.000234, -0.024075, 0.020131
19.940266, -0.001973, -0.024219, 0.019333
19.960266, 0.001513, -0.023175, 0.014807
19.980267, -0.000047, -0.024784, 0.017695
20.000267, -0.000572, -0.024493, 0.015687
20.020267, -0.002571, -0.022958, 0.014234
20.040268, -0.003489, -0.023357, 0.011995
20.060268, -0.004643, -0.027060, 0.012162
20.080269, -0.007676, -0.030342, 0.011645
20.100269, -0.008342, -0.031457, 0.008092
20.120270, -0.008942, -0.033387, 0.007676
20.140270, -0.009278, -0.036524, 0.009375
20.160271, -0.010209, -0.037550, 0.010397
20.180271, -0.010915, -0.039196, 0.011941
20.200272, -0.007383, -0.037649, 0.012164
20.220272, 0.000605, -0.037319, 0.015819
20.240273, 0.004324, -0.041461, 0.026775
20.260273, 0.002702, -0.045528, 0.034681
20.280273, -0.000142, -0.046278, 0.036947
20.300274, -0.003013, -0.047716, 0.039567
20.320274, -0.004690, -0.046549, 0.040896
20.340275, -0.006733, -0.043802, 0.042186
20.360275, -0.003067, -0.039890, 0.042290
20.380276, -0.008740, -0.036453, 0.047295
20.400276, -0.007896, -0.027441, 0.039376
20.420277, -0.007871, -0.021496, 0.037181
20.440277, -0.006703, -0.021280, 0.035240
20.460278, -0.003146, -0.020789, 0.033324
20.480278, -0.001465, -0.022344, 0.035722
20.500278, -0.002778, -0.024846, 0.036648
20.520279, -0.002229, -0.025612, 0.033281
20.540279, -0.001423, -0.023742, 0.031763
20.560280, -0.005195, -0.026050, 0.032375
20.580280, -0.003968, -0.026307, 0.028952
20.600281, 0.000444, -0.021351, 0.027609
20.620281, 0.000511, -0.020770, 0.029711
20.640282, -0.001059, -0.023133, 0.029105
20.660282, -0.001945, -0.023160, 0.026429
20.680283, -0.006326, -0.025580, 0.026317
20.700283, -0.008674, -0.028210, 0.023111
20.720284, -0.007657, -0.028231, 0.021984
20.740284, -0.002921, -0.024959, 0.022329
20.760284, -0.001220, -0.024545, 0.026966
20.780285, -0.000369, -0.025350, 0.028065
20.800285, 0.000020, -0.023687, 0.027643
20.820286, -0.002565, -0.023395, 0.028237
20.840286, -0.003078, -0.023614, 0.025729
20.860287, -0.001343, -0.021530, 0.024826
20.880287, -0.001688, -0.019999, 0.026373
20.900288, -0.002179, -0.021429, 0.025993
20.920288, -0.001575, -0.023268, 0.026654
20.940289, -0.002784, -0.021735, 0.026335
20.960289, -0.000567, -0.020596, 0.024052
20.980289, -0.003487, -0.023966, 0.025852
21.000290, -0.005668, -0.027469, 0.023679
21.020290, -0.001833, -0.024021, 0.019121
21.040291, 0.001057, -0.021519, 0.020640
21.060291, -0.000367, -0.021641, 0.022886
21.080292, -0.002900, -0.020843, 0.020346
21.100292, -0.002864, -0.020492, 0.017779
21.120293, -0.001244, -0.018896, 0.016674
21.140293, -0.000622, -0.017429, 0.016405
21.160294, 0.000995, -0.016622, 0.016112
21.180294, 0.000121, -0.017956, 0.018426
21.200294, -0.001060, -0.017571, 0.016151
21.220295, -0.004262, -0.021168, 0.015550
21.240295, -0.007360, -0.023546, 0.012455
21.260296, -0.007490, -0.023795, 0.009067
21.280296, -0.004048, -0.023457, 0.007961
21.300297, -0.003343, -0.024820, 0.011464
21.320297, -0.005130, -0.027159, 0.013675
21.340298, -0.003495, -0.026625, 0.012575
21.360298, -0.003482, -0.026699, 0.014000
21.380299, 0.003801, -0.028607, 0.014247
21.400299, 0.001852, -0.036290, 0.024193
21.420300, 0.000723, -0.042489, 0.026585
21.440300, -0.001916, -0.042477, 0.028233
21.460300, -0.000059, -0.036619, 0.025433
21.480301, 0.002882, -0.029354, 0.026951
21.500301, 0.005081, -0.023923, 0.030159
21.520302, 0.007216, -0.018829, 0.032423
21.540302, 0.001825, -0.014684, 0.034960
21.560303, 0.006816, -0.004920, 0.027207
21.580303, -0.004528, 0.000653, 0.030357
21.600304, 0.011135, 0.016977, 0.009784
21.620304, 0.013339, 0.016735, 0.021536
21.640305, 0.010962, 0.010392, 0.023002
21.660305, 0.010227, 0.008954, 0.019863
21.680305, 0.009687, 0.011918, 0.016701
21.700306, 0.005250, 0.013777, 0.013953
21.720306, 0.004198, 0.016025, 0.006513
21.740307, 0.004827, 0.016308, 0.003151
21.760307, 0.004340, 0.017923, 0.000769
21.780308, 0.004855, 0.020108, -0.002885
21.800308, 0.008344, 0.018837, -0.005579
21.820309, 0.007060, 0.012354, -0.001942
21.840309, 0.003556, 0.008386, -0.003214
21.860310, 0.003641, 0.006386, -0.005823
21.880310, 0.002458, 0.007003, -0.005802
21.900311, 0.003842, 0.007277, -0.006516
21.920311, 0.004582, 0.009733, -0.006184
21.940311, 0.004336, 0.010518, -0.006802
21.960312, 0.001270, 0.009410, -0.007004
21.980312, 0.002085, 0.008662, -0.010012
22.000313, 0.003438, 0.009545, -0.009772
22.020313, 0.002536, 0.010908, -0.009234
22.040314, 0.004296, 0.012011, -0.010974
22.060314, 0.004032, 0.012555, -0.010631
22.080315, 0.004295, 0.013955, -0.014164
22.100315, 0.001257, 0.014048, -0.015758
22.120316, 0.005547, 0.014545, -0.021091
22.140316, 0.003384, 0.012918, -0.018287
22.160316, 0.002405, 0.011756, -0.020937
22.180317, 0.003996, 0.013304, -0.024069
22.200317, 0.002009, 0.012030, -0.023764
22.220318, 0.002697, 0.012827, -0.026950
22.240318, 0.003371, 0.015148, -0.028215
22.260319, 0.004307, 0.014283, -0.028331
22.280319, 0.002443, 0.010688, -0.026513
22.300320, 0.000612, 0.010581, -0.028547
22.320320, 0.003071, 0.012776, -0.030850
22.340321, 0.003101, 0.013981, -0.028240
22.360321, 0.002954, 0.014584, -0.028226
22.380322, 0.003251, 0.016346, -0.029427
22.400322, 0.003983, 0.015633, -0.029325
22.420322, 0.004031, 0.014862, -0.029576
22.440323, 0.005579, 0.015133, -0.029684
22.460323, 0.002725, 0.013371, -0.027324
22.480324, 0.001994, 0.014954, -0.030673
22.500324, 0.000607, 0.017156, -0.032492
22.520325, 0.002865, 0.018380, -0.033537
22.540325, 0.006855, 0.019511, -0.031486
22.560326, 0.007748, 0.017564, -0.027324
22.580326, 0.005320, 0.015118, -0.025902
22.600327, 0.004597, 0.013978, -0.028026
22.620327, 0.004546, 0.015477, -0.029282
22.640327, -0.001288, 0.016950, -0.030322
22.660328, 0.003129, 0.021745, -0.038821
22.680328, 0.004195, 0.021917, -0.035746
22.700329, 0.005857, 0.020842, -0.035662
22.720329, 0.007560, 0.021391, -0.035093
22.740330, 0.004762, 0.020350, -0.033995
22.760330, 0.005705, 0.020382, -0.037692
22.780331, 0.005454, 0.019418, -0.037581
22.800331, 0.005566, 0.018678, -0.038162
22.820332, 0.002274, 0.016728, -0.036183
22.840332, 0.006008, 0.019066, -0.039227
22.860332, 0.006538, 0.017101, -0.033499
22.880333, 0.004046, 0.014163, -0.030925
22.900333, 0.004602, 0.015462, -0.032285
22.920334, 0.004445, 0.016691, -0.031488
22.940334, 0.006651, 0.019276, -0.032114
22.960335, 0.003840, 0.017479, -0.028891
22.980335, 0.003471, 0.017299, -0.030805
23.000336, 0.003606, 0.018238, -0.030105
23.020336, 0.003921, 0.020853, -0.030440
23.040337, 0.004852, 0.021746, -0.031000
23.060337, 0.006396, 0.021131, -0.030218
23.080338, 0.003446, 0.020167, -0.028451
23.100338, 0.003664, 0.021840, -0.032464
23.120338, 0.004073, 0.021969, -0.032158
23.140339, 0.002835, 0.020491, -0.029030
23.160339, 0.003283, 0.023678, -0.030487
23.180340, 0.006090, 0.026312, -0.030882
23.200340, 0.006205, 0.026327, -0.029834
23.220341, 0.010032, 0.025981, -0.031644
23.240341, 0.009515, 0.024567, -0.030456
23.260342, 0.009691, 0.021406, -0.032431
23.280342, 0.008435, 0.016925, -0.031392
23.300343, 0.005280, 0.012603, -0.029721
23.320343, 0.002713, 0.011501, -0.031438
23.340343, 0.002100, 0.013346, -0.034195
23.360344, 0.001822, 0.014339, -0.034422
23.380344, 0.001732, 0.015091, -0.034296
23.400345, 0.000835, 0.014154, -0.032771
23.420345, 0.000731, 0.015664, -0.034112
23.440346, 0.001832, 0.015218, -0.033379
23.460346, 0.001116, 0.014069, -0.030903
23.480347, 0.003183, 0.014870, -0.031877
23.500347, 0.001593, 0.013636, -0.029306
23.520348, 0.003185, 0.014131, -0.030698
23.540348, 0.002710, 0.013001, -0.028493
23.560349, 0.001522, 0.012780, -0.028716
23.580349, 0.002258, 0.012328, -0.029196
23.600349, 0.003416, 0.013170, -0.028796
23.620350, 0.002444, 0.011407, -0.027730
23.640350, -0.001828, 0.010584, -0.029081
23.660351, 0.003802, 0.015539, -0.036764
23.680351, -0.000383, 0.013570, -0.032394
23.700352, 0.003238, 0.013545, -0.038214
23.720352, 0.003334, 0.012022, -0.035047
23.740353, -0.003305, 0.008307, -0.032428
23.760353, 0.001626, 0.011944, -0.039218
23.780354, -0.001219, 0.011066, -0.033008
23.800354, -0.001936, 0.012932, -0.036242
23.820354, 0.001711, 0.017068, -0.039776
23.840355, 0.000161, 0.017321, -0.038235
23.860355, 0.002003, 0.018366, -0.041732
23.880356, 0.005287, 0.019982, -0.042887
23.900356, 0.005236, 0.017425, -0.041232
23.920357, 0.002695, 0.013798, -0.041626
23.940357, 0.002413, 0.012925, -0.043858
23.960358, 0.000381, 0.012831, -0.043413
23.980358, 0.001245, 0.013257, -0.044572
24.000359, 0.001825, 0.013557, -0.042830
24.020359, 0.004176, 0.014422, -0.042507
24.040359, 0.002667, 0.013215, -0.038959
24.060360, 0.000815, 0.011818, -0.038897
24.080360, -0.000262, 0.012563, -0.039997
24.100361, 0.003497, 0.015126, -0.041045
24.120361, 0.005524, 0.014918, -0.037957
24.140362, 0.004381, 0.012657, -0.036785
24.160362, 0.004949, 0.011070, -0.038683
24.180363, 0.004845, 0.008351, -0.037808
24.200363, -0.000172, 0.005545, -0.036666
24.220364, -0.001114, 0.006131, -0.041163
24.240364, 0.001759, 0.007584, -0.041508
24.260365, 0.001988, 0.006848, -0.037829
24.280365, -0.001514, 0.006078, -0.036944
