t, u_comp_lqr, u_phiobs, u_fullobs
12.160089, 0.002531, -0.098106, -0.083194
12.180089, -0.006553, -0.108084, -0.083359
12.200089, -0.007872, 0.110000, -0.089514
12.220090, 0.001579, 0.110000, -0.090456
12.240090, 0.007968, -0.108421, -0.081233
12.260091, -0.001777, 0.110000, -0.072130
12.280091, -0.003578, 0.110000, -0.079997
12.300092, -0.007715, 0.110000, -0.077844
12.320092, -0.002342, 0.110000, -0.079150
12.340093, 0.003477, 0.110000, -0.072838
12.360093, -0.001876, 0.110000, -0.069287
12.380094, -0.002401, -0.109994, -0.076488
12.400094, -0.011082, 0.110000, -0.074094
12.420094, -0.003132, 0.110000, -0.085192
12.440095, -0.000209, 0.110000, -0.078215
12.460095, -0.001181, 0.110000, -0.074315
12.480096, -0.008305, 0.110000, -0.072785
12.500096, -0.014309, 0.110000, -0.075542
12.520097, -0.009371, 0.110000, -0.079449
12.540097, 0.006565, -0.108420, -0.078243
12.560098, 0.007374, -0.109906, -0.062995
12.580098, -0.003589, 0.110000, -0.062350
12.600099, -0.006136, 0.110000, -0.075011
12.620099, -0.010914, 0.110000, -0.076935
12.640100, -0.003309, 0.110000, -0.085612
12.660100, 0.003232, -0.105797, -0.083781
12.680100, 0.000152, -0.107784, -0.079174
12.700101, -0.004636, 0.110000, -0.081221
12.720101, -0.010291, 0.110000, -0.083211
12.740102, -0.011482, 0.110000, -0.086350
12.760102, -0.001442, 0.110000, -0.088083
12.780103, -0.000471, 0.110000, -0.079011
12.800103, -0.009055, 0.110000, -0.077672
12.820104, -0.011869, 0.110000, -0.084256
12.840104, -0.009911, 0.110000, -0.084407
12.860105, -0.003856, 0.110000, -0.083432
12.880105, 0.005768, -0.101911, -0.081319
12.900105, 0.001377, -0.101114, -0.075246
12.920106, -0.005719, -0.107212, -0.079964
12.940106, -0.006784, 0.110000, -0.084561
12.960107, -0.002785, 0.110000, -0.084404
12.980107, 0.006266, -0.106989, -0.081600
13.000108, -0.000287, -0.107854, -0.070231
13.020108, -0.003014, 0.110000, -0.074627
13.040109, -0.006442, 0.110000, -0.074120
13.060109, -0.003315, 0.110000, -0.075358
13.080110, -0.002694, 0.110000, -0.071299
13.100110, 0.001353, -0.104693, -0.072070
13.120111, -0.004518, -0.105852, -0.066397
13.140111, -0.012574, 0.110000, -0.065675
13.160111, -0.012109, 0.110000, -0.069321
13.180112, -0.007210, -0.102925, -0.071148
13.200112, 0.002780, -0.089285, -0.071593
13.220113, 0.000568, -0.087992, -0.063821
13.240113, -0.002440, -0.092801, -0.067653
13.260114, -0.001859, -0.098211, -0.071157
13.280114, 0.009028, -0.097451, -0.072056
13.300115, 0.011587, -0.097751, -0.061789
13.320115, 0.000842, -0.100551, -0.058316
13.340116, 0.001816, -0.100910, -0.068601
13.360116, -0.000408, -0.106981, -0.065786
13.380116, 0.001884, 0.110000, -0.064239
13.400117, 0.003997, 0.110000, -0.060086
13.420117, 0.004128, -0.105257, -0.058163
13.440118, -0.012249, -0.104471, -0.057776
13.460118, -0.013074, -0.097523, -0.078940
